"[{""id"": 803, ""name"": ""android""}, {""id"": 1280, ""name"": ""lasergun""}, {""id"": 1400, ""name"": ""swordplay""}, {""id"": 1530, ""name"": ""temple""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2902, ""name"": ""space battle""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4040, ""name"": ""space mission""}, {""id"": 4270, ""name"": ""galaxy""}, {""id"": 4575, ""name"": ""comb""}, {""id"": 4578, ""name"": ""altar""}, {""id"": 4579, ""name"": ""magnet beam""}, {""id"": 4581, ""name"": ""jam""}, {""id"": 4583, ""name"": ""speed of light""}, {""id"": 4585, ""name"": ""plastic surgery""}, {""id"": 4587, ""name"": ""password""}, {""id"": 5539, ""name"": ""shield""}, {""id"": 5560, ""name"": ""nose""}, {""id"": 11931, ""name"": ""spoof""}]",Spaceballs,957
"[{""id"": 1847, ""name"": ""istanbul""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 11007, ""name"": ""post world war i""}, {""id"": 154846, ""name"": ""farmer""}, {""id"": 173265, ""name"": ""missing in action""}, {""id"": 213295, ""name"": ""missing son""}, {""id"": 213299, ""name"": ""gallipoli campaign""}, {""id"": 228523, ""name"": ""inspired by true events""}]",The Water Diviner,256917
"[{""id"": 417, ""name"": ""corruption""}, {""id"": 663, ""name"": ""fortune teller""}, {""id"": 881, ""name"": ""money transfer""}, {""id"": 975, ""name"": ""money laundering""}, {""id"": 1553, ""name"": ""pottery""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 210530, ""name"": ""spiritism""}]",Ghost,251
"[{""id"": 3262, ""name"": ""surgeon""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 11223, ""name"": ""dream girl""}, {""id"": 15027, ""name"": ""taboo""}, {""id"": 155457, ""name"": ""screwball comedy""}, {""id"": 158502, ""name"": ""frisbee""}, {""id"": 158505, ""name"": ""troubadour""}, {""id"": 158507, ""name"": ""gross out comedy""}, {""id"": 194413, ""name"": ""intellectual disability""}]",There's Something About Mary,544
"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 207317, ""name"": ""christmas""}]",The Santa Clause,11395
"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 1483, ""name"": ""sports team""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 7393, ""name"": ""life's dream""}, {""id"": 9825, ""name"": ""growing up""}]",The Rookie,14635
"[{""id"": 579, ""name"": ""american football""}, {""id"": 1338, ""name"": ""bachelor""}, {""id"": 1483, ""name"": ""sports team""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 163405, ""name"": ""aerobics""}, {""id"": 208185, ""name"": ""tween girl""}, {""id"": 228676, ""name"": ""publicist""}]",The Game Plan,13680
"[{""id"": 455, ""name"": ""farewell""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 1003, ""name"": ""photographer""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 2029, ""name"": ""iowa""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2784, ""name"": ""mother role""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 3451, ""name"": ""housewife""}, {""id"": 3452, ""name"": ""love letter""}, {""id"": 4402, ""name"": ""peasant""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6025, ""name"": ""photography""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 221355, ""name"": ""nature documentary""}]",The Bridges of Madison County,688
"[{""id"": 1566, ""name"": ""dream""}, {""id"": 6021, ""name"": ""employee""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 175884, ""name"": ""organ donation""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 210689, ""name"": ""virility""}]",The Animal,11090
"[{""id"": 789, ""name"": ""muslim""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1775, ""name"": ""demonstration""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2883, ""name"": ""imprisonment""}, {""id"": 3398, ""name"": ""release from prison""}, {""id"": 3644, ""name"": ""south africa""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 4089, ""name"": ""hunger strike""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 4092, ""name"": ""morning prayer""}, {""id"": 4096, ""name"": ""hindu""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4100, ""name"": ""british army""}, {""id"": 4101, ""name"": ""political negotiations""}, {""id"": 4102, ""name"": ""conference""}, {""id"": 4104, ""name"": ""nonviolent resistance""}, {""id"": 4106, ""name"": ""apartheid""}, {""id"": 4107, ""name"": ""british empire""}, {""id"": 4108, ""name"": ""protest""}, {""id"": 4109, ""name"": ""independence movement""}, {""id"": 4110, ""name"": ""bombay india""}, {""id"": 4112, ""name"": ""strike""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 6157, ""name"": ""prayer""}, {""id"": 6193, ""name"": ""world religion""}, {""id"": 6194, ""name"": ""hinduism""}, {""id"": 7926, ""name"": ""mahatma gandhi""}, {""id"": 33485, ""name"": ""calcutta""}]",Gandhi,783
"[{""id"": 254, ""name"": ""france""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 18035, ""name"": ""family""}]",The Hundred-Foot Journey,228194
"[{""id"": 1332, ""name"": ""cheating""}, {""id"": 2547, ""name"": ""new identity""}, {""id"": 2812, ""name"": ""computer virus""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 10333, ""name"": ""stalking""}]",The Net,1642
"[{""id"": 2468, ""name"": ""foster parents""}, {""id"": 170148, ""name"": ""pro bono""}, {""id"": 170152, ""name"": ""new baby""}, {""id"": 170154, ""name"": ""social services""}, {""id"": 170161, ""name"": ""learning""}, {""id"": 170166, ""name"": ""coffee shop manager""}, {""id"": 170167, ""name"": ""pizza hut""}, {""id"": 170173, ""name"": ""children's book""}, {""id"": 170174, ""name"": ""locked door""}, {""id"": 170179, ""name"": ""mentally handicapped man""}, {""id"": 178364, ""name"": ""child custody""}, {""id"": 187056, ""name"": ""woman director""}]",I Am Sam,10950
"[{""id"": 5565, ""name"": ""biography""}, {""id"": 6506, ""name"": ""resurrection""}]",Son of God,235260
"[{""id"": 810, ""name"": ""budapest""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 4198, ""name"": ""descendant""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 34136, ""name"": ""blunt""}, {""id"": 231407, ""name"": ""fang vamp""}]",Underworld,277
"[{""id"": 378, ""name"": ""prison""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 570, ""name"": ""rape""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1596, ""name"": ""anonymous letter""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 4480, ""name"": ""business man""}, {""id"": 5625, ""name"": ""relationship problems""}, {""id"": 7169, ""name"": ""man between two women""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 9849, ""name"": ""beating""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15210, ""name"": ""wallet""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 163072, ""name"": ""embezzlement""}, {""id"": 168750, ""name"": ""advertising executive""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 208591, ""name"": ""abortion""}, {""id"": 226778, ""name"": ""commuter train""}]",Derailed,8999
"[{""id"": 5888, ""name"": ""agriculture""}, {""id"": 6129, ""name"": ""company""}, {""id"": 15155, ""name"": ""witness to murder""}]",The Informant!,11323
"[{""id"": 1338, ""name"": ""bachelor""}, {""id"": 4327, ""name"": ""stroke of fate""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 8095, ""name"": ""oxford""}, {""id"": 10818, ""name"": ""author""}, {""id"": 13072, ""name"": ""falling in love""}]",Shadowlands,10445
"[{""id"": 437, ""name"": ""painter""}, {""id"": 587, ""name"": ""amsterdam""}, {""id"": 630, ""name"": ""dolphin""}, {""id"": 1295, ""name"": ""europe""}, {""id"": 1667, ""name"": ""pimp""}, {""id"": 2699, ""name"": ""fetish""}, {""id"": 3248, ""name"": ""gigolo""}, {""id"": 34112, ""name"": ""wig""}, {""id"": 41327, ""name"": ""snorkel""}, {""id"": 41328, ""name"": ""whistle""}]",Deuce Bigalow: European Gigolo,11453
"[{""id"": 9714, ""name"": ""remake""}, {""id"": 159141, ""name"": ""sperm donor""}]",Delivery Man,146239
"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 187056, ""name"": ""woman director""}]",Our Kind of Traitor,205588
"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 2539, ""name"": ""harassment""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 157626, ""name"": ""director cameo""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",Saving Silverman,10878
"[{""id"": 12392, ""name"": ""best friend""}, {""id"": 177804, ""name"": ""sweet sixteen""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",Diary of a Wimpy Kid: Dog Days,82650
"[{""id"": 1448, ""name"": ""distrust""}, {""id"": 3010, ""name"": ""intolerance""}, {""id"": 11053, ""name"": ""punk rock""}, {""id"": 11590, ""name"": ""italian american""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 157912, ""name"": ""bigotry""}, {""id"": 161307, ""name"": ""bronx""}]",Summer of Sam,10279
"[{""id"": 886, ""name"": ""film making""}, {""id"": 168033, ""name"": ""jay and silent bob""}, {""id"": 168039, ""name"": ""self mocking""}, {""id"": 168040, ""name"": ""character is subject of comic""}, {""id"": 168042, ""name"": ""reference to prince valiant""}, {""id"": 168049, ""name"": ""indiana jones spoof scene""}, {""id"": 168051, ""name"": ""monkey actor""}, {""id"": 168054, ""name"": ""view askew""}, {""id"": 168063, ""name"": ""gigantic hand""}, {""id"": 168069, ""name"": ""animal experimentation""}]",Jay and Silent Bob Strike Back,2294
"[{""id"": 387, ""name"": ""california""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2143, ""name"": ""loss of parents""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 12565, ""name"": ""psychological thriller""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 13063, ""name"": ""car accident""}]",The Glass House,2176
"[{""id"": 736, ""name"": ""journalist""}, {""id"": 977, ""name"": ""cat""}, {""id"": 1336, ""name"": ""ransom""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 5049, ""name"": ""ancient rome""}, {""id"": 9732, ""name"": ""movie in movie""}, {""id"": 12396, ""name"": ""hollywood""}, {""id"": 15060, ""name"": ""period drama""}]","Hail, Caesar!",270487
"[{""id"": 554, ""name"": ""manager""}, {""id"": 637, ""name"": ""pop""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 2101, ""name"": ""garage""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6133, ""name"": ""industry""}, {""id"": 10232, ""name"": ""fame""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 15175, ""name"": ""subliminal\u00a0""}, {""id"": 18001, ""name"": ""rock band""}, {""id"": 162710, ""name"": ""culture""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 200907, ""name"": ""messages""}, {""id"": 208223, ""name"": ""fortune""}, {""id"": 208461, ""name"": ""record deal""}, {""id"": 208462, ""name"": ""popular""}, {""id"": 208463, ""name"": ""pawns""}]",Josie and the Pussycats,19366
"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 8440, ""name"": ""ex-cop""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 11199, ""name"": ""undercover cop""}, {""id"": 11341, ""name"": ""methamphetamine""}, {""id"": 14736, ""name"": ""motorcycle gang""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15095, ""name"": ""revenge motive""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 207726, ""name"": ""lousiana bayou""}]",Homefront,204082
"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 231407, ""name"": ""fang vamp""}]",The Little Vampire,24100
"[{""id"": 572, ""name"": ""sex""}, {""id"": 703, ""name"": ""detective""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 3923, ""name"": ""humor""}, {""id"": 4108, ""name"": ""protest""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 6562, ""name"": ""celebrity""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11001, ""name"": ""religion""}, {""id"": 15325, ""name"": ""universe""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 18330, ""name"": ""nature""}, {""id"": 162271, ""name"": ""husband""}, {""id"": 181324, ""name"": ""existentialism""}, {""id"": 197526, ""name"": ""enviroment""}, {""id"": 202692, ""name"": ""issues""}]",I Heart Huckabees,1599
"[{""id"": 679, ""name"": ""cyborg""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 33699, ""name"": ""policeman""}, {""id"": 184213, ""name"": ""robocop""}]",RoboCop 3,5550
"[{""id"": 4565, ""name"": ""dystopia""}]",Megiddo: The Omega Code 2,30379
"[{""id"": 470, ""name"": ""spy""}, {""id"": 6464, ""name"": ""uncle""}]",Darling Lili,42586
"[{""id"": 10244, ""name"": ""based on cartoon""}, {""id"": 190760, ""name"": ""mountie""}]",Dudley Do-Right,17709
"[{""id"": 396, ""name"": ""transporter""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 33885, ""name"": ""car""}, {""id"": 191845, ""name"": ""bank heist""}, {""id"": 210313, ""name"": ""action""}]",The Transporter Refueled,287948
"[{""id"": 212, ""name"": ""london england""}, {""id"": 572, ""name"": ""sex""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 5933, ""name"": ""poet""}, {""id"": 6034, ""name"": ""theatre milieu""}, {""id"": 6657, ""name"": ""monolog""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 33457, ""name"": ""alcoholic""}]",The Libertine,7548
"[{""id"": 930, ""name"": ""in love with enemy""}, {""id"": 1199, ""name"": ""netherlands""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 3246, ""name"": ""prosecution""}]",Zwartboek,9075
"[{""id"": 65, ""name"": ""holiday""}, {""id"": 2504, ""name"": ""world war i""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 10229, ""name"": ""singer""}, {""id"": 12990, ""name"": ""singing""}, {""id"": 207317, ""name"": ""christmas""}]",Joyeux Noël,11661
"[{""id"": 4009, ""name"": ""witness protection""}, {""id"": 161974, ""name"": ""getaway driver""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",Hit & Run,109513
"[{""id"": 10726, ""name"": ""gang""}, {""id"": 160488, ""name"": ""hoodlum""}, {""id"": 187056, ""name"": ""woman director""}]",Mad Money,12085
"[{""id"": 1453, ""name"": ""amnesia""}, {""id"": 2726, ""name"": ""therapist""}, {""id"": 2879, ""name"": ""aggression""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 187844, ""name"": ""flashback""}]",Before I Go to Sleep,204922
"[{""id"": 1560, ""name"": ""dynamite""}, {""id"": 1926, ""name"": ""car journey""}, {""id"": 6342, ""name"": ""nicaragua""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 33344, ""name"": ""bandit""}, {""id"": 166974, ""name"": ""explosives""}, {""id"": 168723, ""name"": ""latin america""}, {""id"": 174468, ""name"": ""rope bridge""}, {""id"": 181321, ""name"": ""transport""}, {""id"": 181322, ""name"": ""nitroglycerin""}, {""id"": 181323, ""name"": ""oil company""}, {""id"": 181324, ""name"": ""existentialism""}, {""id"": 181325, ""name"": ""dangerous mission""}]",Sorcerer,38985
"[{""id"": 378, ""name"": ""prison""}, {""id"": 657, ""name"": ""fire""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 3182, ""name"": ""seduction""}, {""id"": 4459, ""name"": ""vegetarian""}, {""id"": 5500, ""name"": ""playground""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 11363, ""name"": ""arson""}, {""id"": 15232, ""name"": ""parole""}, {""id"": 15233, ""name"": ""arsonist""}, {""id"": 15234, ""name"": ""convict""}, {""id"": 15235, ""name"": ""house fire""}]",Stone,44113
"[{""id"": 10965, ""name"": ""playwright""}]",Molière,21494
"[{""id"": 378, ""name"": ""prison""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11494, ""name"": ""drug use""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 18035, ""name"": ""family""}, {""id"": 166816, ""name"": ""bare knuckle fighting""}, {""id"": 195621, ""name"": ""rust belt""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 207935, ""name"": ""manslaughter""}, {""id"": 238189, ""name"": ""social decay""}, {""id"": 238190, ""name"": ""ptsd""}]",Out of the Furnace,164457
"[{""id"": 627, ""name"": ""killing""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 2686, ""name"": ""chambers of a barrister""}, {""id"": 3692, ""name"": ""scandal""}, {""id"": 4687, ""name"": ""pretended suicide""}, {""id"": 7335, ""name"": ""lawsuit""}, {""id"": 7336, ""name"": ""car bomb""}, {""id"": 7337, ""name"": ""business ethics""}, {""id"": 7340, ""name"": ""crooked lawyer""}]",Michael Clayton,4566
"[{""id"": 833, ""name"": ""white house""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 3635, ""name"": ""national security agency (nsa)""}, {""id"": 15017, ""name"": ""danger""}, {""id"": 169028, ""name"": ""sable""}, {""id"": 169046, ""name"": ""writ""}]",My Fellow Americans,17795
"[{""id"": 258, ""name"": ""bomb""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 1992, ""name"": ""professor""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 3616, ""name"": ""college""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6092, ""name"": ""army""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 33705, ""name"": ""agent""}, {""id"": 159419, ""name"": ""blueprint""}, {""id"": 200883, ""name"": ""classified""}, {""id"": 207268, ""name"": ""neo-noir""}]",Arlington Road,1073
"[{""id"": 13042, ""name"": ""soccer""}]",Metegol,153158
"[{""id"": 588, ""name"": ""rome""}, {""id"": 156063, ""name"": ""expatriate""}, {""id"": 156934, ""name"": ""episodic""}]",To Rome with Love,81836
"[{""id"": 334, ""name"": ""flying""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 3773, ""name"": ""kampfjet""}, {""id"": 3864, ""name"": ""false identity""}, {""id"": 6093, ""name"": ""assault""}, {""id"": 9937, ""name"": ""suspense""}]",Firefox,10724
"[{""id"": 237, ""name"": ""gay""}, {""id"": 471, ""name"": ""mount rushmore national memorial""}, {""id"": 2482, ""name"": ""swear word""}, {""id"": 2870, ""name"": ""mephisto""}, {""id"": 6154, ""name"": ""hell""}, {""id"": 6778, ""name"": ""world supremacy""}, {""id"": 8102, ""name"": ""elementary school""}, {""id"": 8421, ""name"": ""saddam hussein""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 8778, ""name"": ""atheist""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 10033, ""name"": ""friends who hate each other""}, {""id"": 10138, ""name"": ""satan""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 11214, ""name"": ""cartoon sex""}, {""id"": 11217, ""name"": ""child swearing""}, {""id"": 11317, ""name"": ""visions of hell""}, {""id"": 11324, ""name"": ""u.s. canada war""}, {""id"": 11325, ""name"": ""shot to death""}, {""id"": 161919, ""name"": ""adult animation""}, {""id"": 203175, ""name"": ""south park colorado""}]","South Park: Bigger, Longer & Uncut",9473
"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 455, ""name"": ""farewell""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 965, ""name"": ""age difference""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1647, ""name"": ""sadness""}, {""id"": 1909, ""name"": ""coffin""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 4432, ""name"": ""gathering""}, {""id"": 4902, ""name"": ""surprise""}, {""id"": 5498, ""name"": ""lsd""}, {""id"": 5948, ""name"": ""studies""}, {""id"": 6410, ""name"": ""hallucinogen""}, {""id"": 11483, ""name"": ""drug trip""}, {""id"": 171070, ""name"": ""arrogance""}, {""id"": 189421, ""name"": ""female corpse""}]",Death at a Funeral,2196
"[{""id"": 233, ""name"": ""japan""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 10278, ""name"": ""ninja""}]",Teenage Mutant Ninja Turtles III,1499
"[{""id"": 237, ""name"": ""gay""}]",Hardball,20857
"[{""id"": 246, ""name"": ""dancing""}, {""id"": 276, ""name"": ""philadelphia""}, {""id"": 795, ""name"": ""running""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 894, ""name"": ""depression""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 41329, ""name"": ""mental illness""}, {""id"": 155816, ""name"": ""ex-wife""}, {""id"": 162970, ""name"": ""institutionalization""}, {""id"": 189447, ""name"": ""bipolar""}, {""id"": 189881, ""name"": ""philadelphia eagles""}]",Silver Linings Playbook,82693
"[{""id"": 577, ""name"": ""black people""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1739, ""name"": ""holocaust""}, {""id"": 2394, ""name"": ""ghetto""}, {""id"": 2913, ""name"": ""diary""}, {""id"": 4508, ""name"": ""principal witness ""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6984, ""name"": ""racial segregation""}, {""id"": 6985, ""name"": ""anne frank""}, {""id"": 6986, ""name"": ""school excursion""}, {""id"": 6987, ""name"": ""idealism""}, {""id"": 7920, ""name"": ""violence in schools""}, {""id"": 41385, ""name"": ""racial tension""}, {""id"": 181858, ""name"": ""gang violence""}, {""id"": 185722, ""name"": ""based on true events""}]",Freedom Writers,1646
"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 493, ""name"": ""poem""}, {""id"": 570, ""name"": ""rape""}, {""id"": 9673, ""name"": ""love""}, {""id"": 11925, ""name"": ""domestic violence""}, {""id"": 33372, ""name"": ""womanhood""}]",For Colored Girls,44944
"[{""id"": 1926, ""name"": ""car journey""}, {""id"": 3792, ""name"": ""transportation""}, {""id"": 3796, ""name"": ""auto""}, {""id"": 6019, ""name"": ""human trafficking""}]",The Transporter,4108
"[{""id"": 526, ""name"": ""rebel""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1353, ""name"": ""underground""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5400, ""name"": ""champion""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 12612, ""name"": ""nemesis""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 156801, ""name"": ""club""}, {""id"": 174244, ""name"": ""brawl""}]",Never Back Down,8456
"[{""id"": 236, ""name"": ""suicide""}, {""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 657, ""name"": ""fire""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2884, ""name"": ""asylum""}, {""id"": 5086, ""name"": ""telekinesis""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 11181, ""name"": ""decapitation""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 15085, ""name"": ""splatter""}, {""id"": 161320, ""name"": ""weightlifting""}, {""id"": 171411, ""name"": ""teen suicide""}, {""id"": 187056, ""name"": ""woman director""}]",The Rage: Carrie 2,7341
"[{""id"": 10131, ""name"": ""interracial relationship""}, {""id"": 168468, ""name"": ""dead father""}, {""id"": 168469, ""name"": ""reference to bob dylan""}, {""id"": 168471, ""name"": ""biracial""}, {""id"": 168472, ""name"": ""bedtime story""}, {""id"": 168477, ""name"": ""unmarried couple""}, {""id"": 168479, ""name"": ""medical illustrator""}, {""id"": 168481, ""name"": ""disguised voice""}, {""id"": 168482, ""name"": ""reference to huckleberry finn""}, {""id"": 168483, ""name"": ""student protest""}, {""id"": 168485, ""name"": ""sonogram""}, {""id"": 168486, ""name"": ""expectant grandmother""}, {""id"": 168490, ""name"": ""dead parents""}, {""id"": 168491, ""name"": ""testicles""}]",Away We Go,19255
"[{""id"": 840, ""name"": ""usa president""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 11999, ""name"": ""fox news""}]",Swing Vote,10187
[],Moonlight Mile,31005
"[{""id"": 470, ""name"": ""spy""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 5265, ""name"": ""spying""}, {""id"": 11134, ""name"": ""espionage""}, {""id"": 14617, ""name"": ""mole""}, {""id"": 14618, ""name"": ""british spy""}]",Tinker Tailor Soldier Spy,49517
[],Molly,44857
"[{""id"": 6300, ""name"": ""puppet""}, {""id"": 187056, ""name"": ""woman director""}]",The Beaver,50780
"[{""id"": 1411, ""name"": ""brothel""}, {""id"": 1457, ""name"": ""corset""}, {""id"": 2901, ""name"": ""crusader""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 5744, ""name"": ""governor""}, {""id"": 13424, ""name"": ""tv reporter""}, {""id"": 33613, ""name"": ""madame""}, {""id"": 155273, ""name"": ""busty""}, {""id"": 156187, ""name"": ""cat house""}, {""id"": 158375, ""name"": ""based on stage musical""}, {""id"": 163440, ""name"": ""based on adaptation""}, {""id"": 165340, ""name"": ""based on article""}, {""id"": 165347, ""name"": ""swearing""}]",The Best Little Whorehouse in Texas,16363
